title,url,matching_questions,similarity
Harris speaks�with Trump and concedes 2024 race,https://www.youtube.com/watch?v=Bqhp-hmpLW0,State wide recount in Presidential Election?,0.4732462167739868
Harris speaks�with Trump and concedes 2024 race,https://www.youtube.com/watch?v=Bqhp-hmpLW0,Will either Kamala or Trump win every swing state?,0.4691416025161743
Harris speaks�with Trump and concedes 2024 race,https://www.youtube.com/watch?v=Bqhp-hmpLW0,Will Kamala win New York by 10+ points?,0.453580379486084
Harris speaks�with Trump and concedes 2024 race,https://www.youtube.com/watch?v=Bqhp-hmpLW0,Trump blowout victory?,0.43509870767593384
Harris speaks�with Trump and concedes 2024 race,https://www.youtube.com/watch?v=Bqhp-hmpLW0,Will Kamala win 60% of college graduates?,0.4335230886936188
Harris speaks�with Trump and concedes 2024 race,https://www.youtube.com/watch?v=Bqhp-hmpLW0,Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,0.40418702363967896
Harris speaks�with Trump and concedes 2024 race,https://www.youtube.com/watch?v=Bqhp-hmpLW0,Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,0.40142446756362915
Harris speaks�with Trump and concedes 2024 race,https://www.youtube.com/watch?v=Bqhp-hmpLW0,Biden wins the Popular Vote?,0.40121692419052124
Harris speaks�with Trump and concedes 2024 race,https://www.youtube.com/watch?v=Bqhp-hmpLW0,Winning candidate also wins popular vote?,0.40082669258117676
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Kamala Harris wins the popular vote?,0.555578887462616
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Kamala flips a 2020 Trump state?,0.5324447154998779
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Kamala win New York by 10+ points?,0.5231164693832397
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will either Kamala or Trump win every swing state?,0.5209921598434448
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,"Will Trump say ""Kamala"" in his speech after the election is called?",0.5191450119018555
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Kamala win 60% of college graduates?,0.4583042562007904
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,"Will Trump say ""We Won"" in his speech after the election is called?",0.4580380320549011
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Nikki Haley win the popular vote in the 2024 Presidential Election?,0.4513872265815735
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,0.45036476850509644
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Michelle Obama win the popular vote in the 2024 Presidential Election?,0.44879093766212463
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump get 82-84m votes in the 2024 U.S. Presidential Election?,0.4397957921028137
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump be Speaker by January 1?,0.43789947032928467
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will either candidate concede by Friday?,0.43610724806785583
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump get 80-82m votes in the 2024 U.S. Presidential Election?,0.4346846342086792
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump get 74-76m votes in the 2024 U.S. Presidential Election?,0.4346146583557129
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump get 76-78m votes in the 2024 U.S. Presidential Election?,0.4342634081840515
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump get 72-74m votes in the 2024 U.S. Presidential Election?,0.4333219528198242
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump get 78-80m votes in the 2024 U.S. Presidential Election?,0.43264997005462646
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.43145954608917236
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump get 84-86m votes in the 2024 U.S. Presidential Election?,0.4309031069278717
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump get 66-68m votes in the 2024 U.S. Presidential Election?,0.43057379126548767
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Trump blowout victory?,0.4283384084701538
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump get 68-70m votes in the 2024 U.S. Presidential Election?,0.42738378047943115
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump concede by Friday?,0.42521095275878906
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump get 70-72m votes in the 2024 U.S. Presidential Election?,0.42381155490875244
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,"Trump wins 281-257 - AZ, GA, NC, PA",0.4194818139076233
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,0.4143182039260864
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Vivek Ramaswamy win the popular vote in the 2024 Presidential Election?,0.4137580394744873
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,"Will Trump say ""Victory"" three or more times in his speech after the election is called?",0.41255077719688416
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump win Miami?,0.41140085458755493
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",0.4112189710140228
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump get less than 66m votes in the 2024 U.S. Presidential Election?,0.4109656512737274
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump get 86m or more votes in the 2024 U.S. Presidential Election?,0.40960627794265747
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Trump wins Pennsylvania but loses the Election?,0.40915894508361816
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump concede by midnight?,0.4089152216911316
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,"Rabois Parlay: Trump wins PA, MI, GA and AZ?",0.40804964303970337
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,0.40635648369789124
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will AOC win the popular vote in the 2024 Presidential Election?,0.4063047170639038
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Elizabeth Warren win the popular vote in the 2024 Presidential Election?,0.4028509259223938
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,"Will Trump say ""MAGA"" in his speech after the election is called?",0.40102630853652954
Shock and disbelief': Hear how Harris' campaign is reacting to results,https://www.youtube.com/watch?v=H69GJ3xWrWA,Will Trump get more votes than 2020?,0.4009315073490143
Kara Swisher issues warning about Elon Musk after Trump win,https://www.youtube.com/watch?v=uWISCJiQupY,Trump nominates Elon Musk to Cabinet?,0.6096551418304443
Kara Swisher issues warning about Elon Musk after Trump win,https://www.youtube.com/watch?v=uWISCJiQupY,"Will Trump say ""Elon"" in his speech after the election is called?",0.42086851596832275
How Latino voters pushed votes to Trump's favor,https://www.youtube.com/watch?v=luTCGevyxqo,Will TRUMP reach $1b first?,0.4941040575504303
How Latino voters pushed votes to Trump's favor,https://www.youtube.com/watch?v=luTCGevyxqo,Trump gets more black voters than in 2020?,0.42652106285095215
How Latino voters pushed votes to Trump's favor,https://www.youtube.com/watch?v=luTCGevyxqo,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.4207882881164551
How Latino voters pushed votes to Trump's favor,https://www.youtube.com/watch?v=luTCGevyxqo,Will Trump win Idaho by the largest margin?,0.41712284088134766
How Latino voters pushed votes to Trump's favor,https://www.youtube.com/watch?v=luTCGevyxqo,No Trump coin reaches $1b?,0.4167581796646118
How Latino voters pushed votes to Trump's favor,https://www.youtube.com/watch?v=luTCGevyxqo,Will MAGA reach $1b first?,0.4087970554828644
See Kerry Kennedy's warning about her brother and Trump,https://www.youtube.com/watch?v=VYzfBS5jhmg,Trump nominates RFK Jr. to Cabinet?,0.41639673709869385
See Kerry Kennedy's warning about her brother and Trump,https://www.youtube.com/watch?v=VYzfBS5jhmg,Kamala Harris wins the popular vote?,0.4002375602722168
Hear Liz Cheney's message to Americans after Trump's win,https://www.youtube.com/watch?v=g78ZAD1gSX8,Trump wins Pennsylvania but loses the Election?,0.44014617800712585
Hear Liz Cheney's message to Americans after Trump's win,https://www.youtube.com/watch?v=g78ZAD1gSX8,Winning candidate also wins popular vote?,0.42141830921173096
Hear Liz Cheney's message to Americans after Trump's win,https://www.youtube.com/watch?v=g78ZAD1gSX8,Biden wins the Popular Vote?,0.42111456394195557
Hear Liz Cheney's message to Americans after Trump's win,https://www.youtube.com/watch?v=g78ZAD1gSX8,Kamala Harris wins the popular vote?,0.4166330099105835
Hear Liz Cheney's message to Americans after Trump's win,https://www.youtube.com/watch?v=g78ZAD1gSX8,Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,0.4135762155056
Hear Liz Cheney's message to Americans after Trump's win,https://www.youtube.com/watch?v=g78ZAD1gSX8,U.S. Presidential election decided by ≤10k votes?,0.40964770317077637
Hear Liz Cheney's message to Americans after Trump's win,https://www.youtube.com/watch?v=g78ZAD1gSX8,Will Elizabeth Warren win the popular vote in the 2024 Presidential Election?,0.40755435824394226
Hear Liz Cheney's message to Americans after Trump's win,https://www.youtube.com/watch?v=g78ZAD1gSX8,Trump blowout victory?,0.4046671688556671
Hear Liz Cheney's message to Americans after Trump's win,https://www.youtube.com/watch?v=g78ZAD1gSX8,U.S. Presidential election decided by ≤100k votes?,0.4004345238208771
Ex-GOP official who campaigned against Trump responds to his win,https://www.youtube.com/watch?v=L6PsvOENEhE,Trump wins every swing state?,0.4557093381881714
Ex-GOP official who campaigned against Trump responds to his win,https://www.youtube.com/watch?v=L6PsvOENEhE,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.4532453417778015
Ex-GOP official who campaigned against Trump responds to his win,https://www.youtube.com/watch?v=L6PsvOENEhE,Will Trump win Texas by 10+ points?,0.44536226987838745
Ex-GOP official who campaigned against Trump responds to his win,https://www.youtube.com/watch?v=L6PsvOENEhE,Will Trump win Miami?,0.4254050552845001
Ex-GOP official who campaigned against Trump responds to his win,https://www.youtube.com/watch?v=L6PsvOENEhE,Trump blowout victory?,0.4132627844810486
Ex-GOP official who campaigned against Trump responds to his win,https://www.youtube.com/watch?v=L6PsvOENEhE,Will Kanye West win the popular vote in the 2024 Presidential Election?,0.41223636269569397
Ex-GOP official who campaigned against Trump responds to his win,https://www.youtube.com/watch?v=L6PsvOENEhE,Will Trump win Arkansas by the largest margin?,0.40702661871910095
Ex-GOP official who campaigned against Trump responds to his win,https://www.youtube.com/watch?v=L6PsvOENEhE,Will Trump win another state by the largest margin?,0.40366196632385254
Kremlin: Putin has no plans to congratulate Trump,https://www.youtube.com/watch?v=tEHVxxFUMmA,Trump blowout victory?,0.47385337948799133
Kremlin: Putin has no plans to congratulate Trump,https://www.youtube.com/watch?v=tEHVxxFUMmA,"Trump wins the election but loses WI, MI, or PA?",0.4367580711841583
Kremlin: Putin has no plans to congratulate Trump,https://www.youtube.com/watch?v=tEHVxxFUMmA,Trump wins Pennsylvania but loses the Election?,0.43279460072517395
Kremlin: Putin has no plans to congratulate Trump,https://www.youtube.com/watch?v=tEHVxxFUMmA,"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",0.41846805810928345
Kremlin: Putin has no plans to congratulate Trump,https://www.youtube.com/watch?v=tEHVxxFUMmA,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.41476869583129883
Kremlin: Putin has no plans to congratulate Trump,https://www.youtube.com/watch?v=tEHVxxFUMmA,"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",0.4115367531776428
Kremlin: Putin has no plans to congratulate Trump,https://www.youtube.com/watch?v=tEHVxxFUMmA,Will Trump win Alaska by 6+ points?,0.40349140763282776
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump get 84-86m votes in the 2024 U.S. Presidential Election?,0.585355281829834
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump get 82-84m votes in the 2024 U.S. Presidential Election?,0.5834201574325562
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.5787039995193481
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump get 80-82m votes in the 2024 U.S. Presidential Election?,0.5775765180587769
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump get 72-74m votes in the 2024 U.S. Presidential Election?,0.5728086829185486
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump get 78-80m votes in the 2024 U.S. Presidential Election?,0.5724135637283325
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump get 70-72m votes in the 2024 U.S. Presidential Election?,0.5687448978424072
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump get 74-76m votes in the 2024 U.S. Presidential Election?,0.5618265271186829
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump get 76-78m votes in the 2024 U.S. Presidential Election?,0.5606735348701477
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump get 68-70m votes in the 2024 U.S. Presidential Election?,0.5601441860198975
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump get 66-68m votes in the 2024 U.S. Presidential Election?,0.5546172261238098
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Trump eligible to vote in the election?,0.5516537427902222
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,U.S. Presidential election decided by ≤100k votes?,0.5509710311889648
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump get 86m or more votes in the 2024 U.S. Presidential Election?,0.5476365089416504
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump get less than 66m votes in the 2024 U.S. Presidential Election?,0.5384044647216797
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,U.S. Presidential election decided by ≤10k votes?,0.5377190113067627
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",0.5247440338134766
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",0.5197950005531311
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump get more votes than 2020?,0.5179533362388611
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,"Trump wins 281-257 - AZ, GA, NC, PA",0.5134336352348328
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Winning candidate also wins popular vote?,0.5064008235931396
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,"Trump wins 287-251 - AZ, GA, NV, NC, PA",0.504845142364502
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Kamala Harris wins the popular vote?,0.5037301182746887
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump win 55% of voters without a college degree?,0.4750891327857971
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Biden wins the Popular Vote?,0.4696563482284546
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Trump wins every swing state?,0.46279245615005493
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,0.4549805521965027
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Kanye West win the popular vote in the 2024 Presidential Election?,0.4502633213996887
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Chris Christie win the popular vote in the 2024 Presidential Election?,0.44510897994041443
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Trump wins Pennsylvania but loses the Election?,0.44266682863235474
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,0.442615270614624
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,GOP wins popular vote by 7% or more?,0.43762654066085815
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,GOP wins popular vote by 3-4%?,0.4326874017715454
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Ron DeSantis win the popular vote in the 2024 Presidential Election?,0.4295206069946289
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,GOP wins popular vote by 4-5%?,0.42791882157325745
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump win Texas by 10+ points?,0.4273739457130432
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,"Trump wins the election but loses WI, MI, or PA?",0.4270615577697754
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,State wide recount in Presidential Election?,0.42703381180763245
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,GOP wins popular vote by 5-6%?,0.42664411664009094
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump win Miami?,0.4264795184135437
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,0.42444974184036255
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,GOP wins popular vote by 6-7%?,0.42297258973121643
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump win Florida by 8+ points?,0.42190223932266235
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,GOP wins popular vote by 2-3%?,0.42030227184295654
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will RFK Jr. win the popular vote in the 2024 Presidential Election?,0.419247031211853
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,GOP wins popular vote by 0-1%?,0.41686901450157166
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,GOP wins popular vote by 1-2%?,0.4133382737636566
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump win 6 swing states?,0.41245394945144653
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Trump gets more black voters than in 2020?,0.41151106357574463
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump win Missouri by 20+ points?,0.41144686937332153
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will either Kamala or Trump win every swing state?,0.40655896067619324
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump win 5 swing states?,0.40233349800109863
"Trump wins 2024 presidential election, CNN projects",https://www.youtube.com/watch?v=9olb6OvXjKg,Will Trump win Alabama by 30+ points?,0.40141940116882324
We do need to have conversations as a party': Dem analyst as Trump appears on brink of win,https://www.youtube.com/watch?v=whr4CpALet4,State wide recount in Presidential Election?,0.4233373999595642
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Donald Trump win the popular vote in the 2024 Presidential Election?,0.6244192123413086
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Trump eligible to vote in the election?,0.6072751879692078
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Trump get 82-84m votes in the 2024 U.S. Presidential Election?,0.600033164024353
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Trump get 84-86m votes in the 2024 U.S. Presidential Election?,0.5990079641342163
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Trump get 80-82m votes in the 2024 U.S. Presidential Election?,0.5947864055633545
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Trump get 72-74m votes in the 2024 U.S. Presidential Election?,0.5929061770439148
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Trump get 78-80m votes in the 2024 U.S. Presidential Election?,0.5895464420318604
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Trump get 70-72m votes in the 2024 U.S. Presidential Election?,0.5851628184318542
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Trump get 76-78m votes in the 2024 U.S. Presidential Election?,0.5803207159042358
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Trump get 74-76m votes in the 2024 U.S. Presidential Election?,0.5788364410400391
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Trump get 68-70m votes in the 2024 U.S. Presidential Election?,0.5783407688140869
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Trump get 66-68m votes in the 2024 U.S. Presidential Election?,0.5718407034873962
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Trump get 86m or more votes in the 2024 U.S. Presidential Election?,0.5676309466362
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Winning candidate also wins popular vote?,0.5619399547576904
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,U.S. Presidential election decided by ≤10k votes?,0.5571030378341675
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,U.S. Presidential election decided by ≤100k votes?,0.5563287138938904
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Trump get less than 66m votes in the 2024 U.S. Presidential Election?,0.5513473153114319
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Trump get more votes than 2020?,0.541074812412262
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,0.5407597422599792
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Kamala Harris wins the popular vote?,0.517021119594574
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,0.5160243511199951
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,"Trump wins 322-216 - AZ, GA, MI, MN, NV, PA, WI",0.5126504898071289
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Kanye West win the popular vote in the 2024 Presidential Election?,0.5099750757217407
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Trump wins every swing state?,0.5091447830200195
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,"Trump wins 287-251 - AZ, GA, NV, NC, PA",0.5091416835784912
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,"Trump wins 281-257 - AZ, GA, NC, PA",0.5074440836906433
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Biden wins the Popular Vote?,0.5054904222488403
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,"Trump wins 316-222 - AZ, GA, MI, MN, NC, PA, WI",0.5024942755699158
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Gavin Newsom win the popular vote in the 2024 Presidential Election?,0.4939221143722534
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Ron DeSantis win the popular vote in the 2024 Presidential Election?,0.4911600947380066
CNN projects Donald Trump wins critical battleground state of Pennsylvania,https://www.youtube.com/watch?v=AvqohCB-1Uw,Will Chris Christie win the popular vote in the 2024 Presidential Election?,0.48966550827026367
