title,url,matching_questions,similarity,yes_price,upload_date,condition_id,end_date
"Gutfeld: RFK, Jr. is a glorious mixed bag'",https://www.youtube.com/watch?v=SqUU85_WkO0,RFK Jr. confirmed as Health & Human Services Secretary?,0.6539468169212341,0.775,2025-01-30T07:30:10Z,0xb6b7ec6f7bfc0553df2d2f8552d219b9861c435e68c3c53fbb0453045f21b2c7,2025-06-30T00:00:00Z
"RFK, Jrs ex-running mate makes big promise to senators who vote against his confirmation",https://www.youtube.com/watch?v=j5R5PYLbZsE,RFK Jr. confirmed as Health & Human Services Secretary?,0.721280574798584,0.775,2025-01-30T01:00:38Z,0xb6b7ec6f7bfc0553df2d2f8552d219b9861c435e68c3c53fbb0453045f21b2c7,2025-06-30T00:00:00Z
"RFK, Jrs ex-running mate makes big promise to senators who vote against his confirmation",https://www.youtube.com/watch?v=j5R5PYLbZsE,Will RFK Jr. be Trump's HHS Secretary?,0.6573169231414795,0.7755,2025-01-30T01:00:38Z,0x6837fb20ba39a81cf273970a3766a38306a6d819168a4a05a3c37128b4776e84,2025-06-30T00:00:00Z
Trump Cabinet nominee faces uncertainty as GOP Senator casts doubt: 'Going to be tough',https://www.youtube.com/watch?v=wqt11Fz138Q,Seven Trump Cabinet confirmations in January?,0.630671501159668,0.065,2025-01-29T18:00:51Z,0x134213c6a2c381fbef5a35cebe9bc28fddf970a69f797bddc461238ac0e45678,2025-01-31T00:00:00Z
Trump Cabinet nominee faces uncertainty as GOP Senator casts doubt: 'Going to be tough',https://www.youtube.com/watch?v=wqt11Fz138Q,Six Trump Cabinet confirmations in January?,0.6229959726333618,0.011,2025-01-29T18:00:51Z,0xfc5ccf654dbd496a92918a291629e01a552d3652e7de61b40f07dc2391e56650,2025-01-31T00:00:00Z
Trump Cabinet nominee faces uncertainty as GOP Senator casts doubt: 'Going to be tough',https://www.youtube.com/watch?v=wqt11Fz138Q,Eight Trump Cabinet confirmations in January?,0.6155103445053101,0.275,2025-01-29T18:00:51Z,0x21055987ff62defe5d00416ec84193383b7720f5d9b43fd104022bd9160c2eb5,2025-01-31T00:00:00Z
Trump Cabinet nominee faces uncertainty as GOP Senator casts doubt: 'Going to be tough',https://www.youtube.com/watch?v=wqt11Fz138Q,Nine Trump Cabinet confirmations in January?,0.6135976314544678,0.425,2025-01-29T18:00:51Z,0x76d66699ededf2a25ed5633bf892c30b648603e3c2c6cf09b1b98d49cd0711a8,2025-01-31T00:00:00Z
Laura Ingraham: Trump sent a message to hopeless Americans,https://www.youtube.com/watch?v=ePVFjwQxVCI,Trump executive order curbing FEMA before February?,0.6176955699920654,0.85,2025-01-25T03:30:22Z,0x9267e1df301a51ac72c44c3ebea0565f05f20aadb874aaf4a4ec2a5715d1f57e,2025-01-31T00:00:00Z
FAREWELL FEMA?: President Trump visits town treated badly by Democrats,https://www.youtube.com/watch?v=areCslsK8V8,Trump executive order curbing FEMA before February?,0.601679801940918,0.85,2025-01-25T00:30:02Z,0x9267e1df301a51ac72c44c3ebea0565f05f20aadb874aaf4a4ec2a5715d1f57e,2025-01-31T00:00:00Z
Trump: Dems trying to delay cabinet picks 'as they always do',https://www.youtube.com/watch?v=LazDfl0tODc,Will Tom Cotton be Trump's Defense Secretary?,0.6145638823509216,0.0095,2025-01-24T19:00:13Z,0x916ab82a01d51ddb79827c391862d43682685f22fc515056d214e826531d5237,2025-06-30T00:00:00Z
Trump: Dems trying to delay cabinet picks 'as they always do',https://www.youtube.com/watch?v=LazDfl0tODc,Will Pete Hegseth be Trump's Defense Secretary?,0.6139148473739624,0.9635,2025-01-24T19:00:13Z,0x2a86b3971f01557db0954e47e83c29013333e3422e3e9b4716c136823f24f7ce,2025-06-30T00:00:00Z
Trump: Dems trying to delay cabinet picks 'as they always do',https://www.youtube.com/watch?v=LazDfl0tODc,Will Ron DeSantis be Trump's Defense Secretary?,0.6058974266052246,0.0055,2025-01-24T19:00:13Z,0x2cb1a78f1cbbc182b4235fda475a21ae1dcf22bfc29982c9f1e5c30fcee2d7c4,2025-06-30T00:00:00Z
Judge blocks Trump's birthright citizenship executive order,https://www.youtube.com/watch?v=g4Uw7RYqhbM,Birthright citizenship ban blocked in January?,0.6750600337982178,0.8665,2025-01-23T20:30:03Z,0x61bd58ea8e8462c8c7b0b66906dc88b71b8b4a296be07ec9376f7c65ab5c50a1,2025-01-31T00:00:00Z
"Dem senators 'playing games' with Trump Cabinet picks, GOP senator says",https://www.youtube.com/watch?v=ghy8f3oPsGE,One Trump Cabinet confirmation in January?,0.6519523859024048,0.0035,2025-01-23T01:30:32Z,0xe78d55cd1e092efd6185dffa9bb51b5c45072ac1e48a9e0079ee324b8966ab32,2025-01-31T00:00:00Z
"Dem senators 'playing games' with Trump Cabinet picks, GOP senator says",https://www.youtube.com/watch?v=ghy8f3oPsGE,Ten or more Trump Cabinet confirmations in January?,0.646295428276062,0.145,2025-01-23T01:30:32Z,0x5ebd7530e7ae05d362aafff51c840890f271e387a77ca4dc653e6e9e9a7c4734,2025-01-31T00:00:00Z
"Dem senators 'playing games' with Trump Cabinet picks, GOP senator says",https://www.youtube.com/watch?v=ghy8f3oPsGE,Eight Trump Cabinet confirmations in January?,0.6320916414260864,0.145,2025-01-23T01:30:32Z,0x21055987ff62defe5d00416ec84193383b7720f5d9b43fd104022bd9160c2eb5,2025-01-31T00:00:00Z
"Dem senators 'playing games' with Trump Cabinet picks, GOP senator says",https://www.youtube.com/watch?v=ghy8f3oPsGE,Seven Trump Cabinet confirmations in January?,0.6259741187095642,0.23,2025-01-23T01:30:32Z,0x134213c6a2c381fbef5a35cebe9bc28fddf970a69f797bddc461238ac0e45678,2025-01-31T00:00:00Z
"Dem senators 'playing games' with Trump Cabinet picks, GOP senator says",https://www.youtube.com/watch?v=ghy8f3oPsGE,Two Trump Cabinet confirmations in January?,0.6248221397399902,0.0105,2025-01-23T01:30:32Z,0xe058affd90ee42917745a0fc12c4938b290833b2bf3f2af4c41712be6c30d23f,2025-01-31T00:00:00Z
"Dem senators 'playing games' with Trump Cabinet picks, GOP senator says",https://www.youtube.com/watch?v=ghy8f3oPsGE,Three Trump Cabinet confirmations in January?,0.6239805221557617,0.0075,2025-01-23T01:30:32Z,0xc14b62b33f01bfbca073994c18d78e935d6d088b99c141901894b18c05e7fc02,2025-01-31T00:00:00Z
"Dem senators 'playing games' with Trump Cabinet picks, GOP senator says",https://www.youtube.com/watch?v=ghy8f3oPsGE,Four Trump Cabinet confirmations in January?,0.6221846342086792,0.0285,2025-01-23T01:30:32Z,0x38b5e1b74c0ee2617b9ad20aab72d54525a613c311d07deb90c654444192b7a8,2025-01-31T00:00:00Z
"Dem senators 'playing games' with Trump Cabinet picks, GOP senator says",https://www.youtube.com/watch?v=ghy8f3oPsGE,Five Trump Cabinet confirmations in January?,0.6215329170227051,0.075,2025-01-23T01:30:32Z,0xe47b6bbb4abb6c8676837c05da09eb5af684f59fe17547653a9ce5d528b7d7af,2025-01-31T00:00:00Z
"Dem senators 'playing games' with Trump Cabinet picks, GOP senator says",https://www.youtube.com/watch?v=ghy8f3oPsGE,Six Trump Cabinet confirmations in January?,0.6170650720596313,0.275,2025-01-23T01:30:32Z,0xfc5ccf654dbd496a92918a291629e01a552d3652e7de61b40f07dc2391e56650,2025-01-31T00:00:00Z
"Dem senators 'playing games' with Trump Cabinet picks, GOP senator says",https://www.youtube.com/watch?v=ghy8f3oPsGE,Nine Trump Cabinet confirmations in January?,0.6154690980911255,0.115,2025-01-23T01:30:32Z,0x76d66699ededf2a25ed5633bf892c30b648603e3c2c6cf09b1b98d49cd0711a8,2025-01-31T00:00:00Z
Republican House leaders hold first presser after Trump's inauguration,https://www.youtube.com/watch?v=x4ZBPAirVn0,Will Donald Trump issue 50-74 executive orders in his first week?,0.6184406280517578,0.156,2025-01-22T15:30:31Z,0xe56b353fa8cc5497aebbfa3f962d228d7012cf5c747ed4bc5266976df20a66f5,2025-01-27T00:00:00Z
Republican House leaders hold first presser after Trump's inauguration,https://www.youtube.com/watch?v=x4ZBPAirVn0,Will Donald Trump issue 25-49 executive orders in his first week?,0.6063769459724426,0.715,2025-01-22T15:30:31Z,0x8355f454f28e23171a2b27d491cadc12195633816067cf36399db9ca0d2680e7,2025-01-27T00:00:00Z
Republican House leaders hold first presser after Trump's inauguration,https://www.youtube.com/watch?v=x4ZBPAirVn0,Will Trump sign between 1 and 3 executive orders on January 22?,0.6033836603164673,0.46,2025-01-22T15:30:31Z,0x67d64e67bf5854b30de8535b418b771b9bb909f2cb2df7d54c929ee65ac46094,2025-01-23T00:00:00Z
White House website debuts new look: 'America is back',https://www.youtube.com/watch?v=2hXWX7eBI-g,Will Trump withdraw from Paris climate agreement in first 100 days?,0.6862214207649231,0.9535,2025-01-21T20:30:00Z,0x06f04f9b85b837e074369079ab1c8a27d600584a9f8cca12f8595995e8ebc6aa,2025-04-29T00:00:00Z
White House website debuts new look: 'America is back',https://www.youtube.com/watch?v=2hXWX7eBI-g,Trump issues 100+ Executive Orders orders on Day 1?,0.6026277542114258,0.06,2025-01-21T20:30:00Z,0x6ddae979d5d0a9cb079c113c3ee3a1fa3acba913cb56c16cbd44c7394e35d0c9,2025-01-20T00:00:00Z
Trump expected to sign border executive orders at Capital One Arena,https://www.youtube.com/watch?v=5aySL6sbQoo,Will Trump issue 10-14 executive orders on Day 1?,0.639211893081665,0.0955,2025-01-20T18:45:00Z,0x43829ee12a03a8b8d8858388fe59293bf81bea51a40ce2a0f775892500a52675,2025-01-30T00:00:00Z
Trump expected to sign border executive orders at Capital One Arena,https://www.youtube.com/watch?v=5aySL6sbQoo,Will Trump issue less than 10 executive orders on Day 1?,0.6344540119171143,0.08,2025-01-20T18:45:00Z,0x8566865c2f3a559a5b58e045289cd6437ad1d5437fee535b26d18d3b6b950afc,2025-01-30T00:00:00Z
Trump expected to sign border executive orders at Capital One Arena,https://www.youtube.com/watch?v=5aySL6sbQoo,Will Trump issue 15-19 executive orders on Day 1?,0.6238917112350464,0.07,2025-01-20T18:45:00Z,0x075ec16258858acf699c5d9211c90bc9d290b1753d37e0b3b4faeddaf8d08195,2025-01-30T00:00:00Z
Trump expected to sign border executive orders at Capital One Arena,https://www.youtube.com/watch?v=5aySL6sbQoo,Will Trump issue 20-24 executive orders on Day 1?,0.6171046495437622,0.0295,2025-01-20T18:45:00Z,0x5ec428b3dbbf13c5736c6e6bf5da4b314f557a3524018ba0c827cc569ef8ba93,2025-01-30T00:00:00Z
Trump expected to sign border executive orders at Capital One Arena,https://www.youtube.com/watch?v=5aySL6sbQoo,Will Trump issue 25-29 executive orders on Day 1?,0.6132955551147461,0.022,2025-01-20T18:45:00Z,0x6b394949cea4f505bbef44a6078f6cd4475b811ccdcdfd9007ec644b4a4a23e2,2025-01-30T00:00:00Z
Trump expected to sign border executive orders at Capital One Arena,https://www.youtube.com/watch?v=5aySL6sbQoo,Will Trump issue 40 or more executive orders on Day 1?,0.6132804155349731,0.605,2025-01-20T18:45:00Z,0x4b87cba72865218e48cbe7c0ebf4f878132a2014e4507693aef2a84304562679,2025-01-30T00:00:00Z
Trump expected to sign border executive orders at Capital One Arena,https://www.youtube.com/watch?v=5aySL6sbQoo,Will Donald Trump issue 100 or more executive orders in his first week?,0.606243371963501,0.61,2025-01-20T18:45:00Z,0xb9064450cd512c4ea072ef54142ad61098daeec4cd1dda3b6d1a62ac53ad9d08,2025-01-27T00:00:00Z
Trump to issue record-breaking number of executive actions after inauguration,https://www.youtube.com/watch?v=Bo_T7dmC1JE,Will Donald Trump issue less than 25 executive orders in his first week?,0.6094565987586975,0.07,2025-01-20T11:30:07Z,0x2a61d8c119b55a6e02fb0882bd4caf5add77f44db7fa2db1c0caeede45eefef5,2025-01-27T00:00:00Z
Trump to issue record-breaking number of executive actions after inauguration,https://www.youtube.com/watch?v=Bo_T7dmC1JE,Will Donald Trump issue 50-74 executive orders in his first week?,0.6075208187103271,0.09,2025-01-20T11:30:07Z,0xe56b353fa8cc5497aebbfa3f962d228d7012cf5c747ed4bc5266976df20a66f5,2025-01-27T00:00:00Z
BREAKING: Trump inauguration moved inside due to extreme cold,https://www.youtube.com/watch?v=whkrDyPlw9Q,Will every president attend Trump’s inauguration?,0.6198419332504272,0.9585,2025-01-17T18:45:01Z,0x7c930780e8e8890ca9f1c2e293d270e0e5c05e321a5bdf57340eaba0b550a84f,2025-01-20T00:00:00Z
BREAKING: Trump inauguration moved inside due to extreme cold,https://www.youtube.com/watch?v=whkrDyPlw9Q,Will Trump's inaugural address be 18-20 minutes?,0.6050400733947754,0.23,2025-01-17T18:45:01Z,0x64de322ba1cc3e512886439d2a45a8c98a4b36212b0f5cd07f91226370c00a84,2025-01-20T00:00:00Z
Bombshell report details how Schumer pushed Biden out,https://www.youtube.com/watch?v=amclsJ3ocdM,Will Joe Biden attend presidential inauguration?,0.6129989624023438,0.99,2025-01-17T15:00:03Z,0x66bc5018b4810848734bd2519750e03252fb9617c2d9e057f657efbb03f9a538,2025-01-20T00:00:00Z
The Five: Trumps AG pick smacks down Adam Schiff,https://www.youtube.com/watch?v=NXZ-0lrHqb4,Seven Trump Cabinet confirmations in January?,0.6138436794281006,0.11,2025-01-17T00:15:02Z,0x134213c6a2c381fbef5a35cebe9bc28fddf970a69f797bddc461238ac0e45678,2025-01-31T00:00:00Z
The Five: Trumps AG pick smacks down Adam Schiff,https://www.youtube.com/watch?v=NXZ-0lrHqb4,Five Trump Cabinet confirmations in January?,0.613593339920044,0.14,2025-01-17T00:15:02Z,0xe47b6bbb4abb6c8676837c05da09eb5af684f59fe17547653a9ce5d528b7d7af,2025-01-31T00:00:00Z
The Five: Trumps AG pick smacks down Adam Schiff,https://www.youtube.com/watch?v=NXZ-0lrHqb4,Eight Trump Cabinet confirmations in January?,0.6118253469467163,0.1,2025-01-17T00:15:02Z,0x21055987ff62defe5d00416ec84193383b7720f5d9b43fd104022bd9160c2eb5,2025-01-31T00:00:00Z
The Five: Trumps AG pick smacks down Adam Schiff,https://www.youtube.com/watch?v=NXZ-0lrHqb4,Two Trump Cabinet confirmations in January?,0.6078466773033142,0.013,2025-01-17T00:15:02Z,0xe058affd90ee42917745a0fc12c4938b290833b2bf3f2af4c41712be6c30d23f,2025-01-31T00:00:00Z
The Five: Trumps AG pick smacks down Adam Schiff,https://www.youtube.com/watch?v=NXZ-0lrHqb4,Four Trump Cabinet confirmations in January?,0.607563853263855,0.12,2025-01-17T00:15:02Z,0x38b5e1b74c0ee2617b9ad20aab72d54525a613c311d07deb90c654444192b7a8,2025-01-31T00:00:00Z
The Five: Trumps AG pick smacks down Adam Schiff,https://www.youtube.com/watch?v=NXZ-0lrHqb4,Three Trump Cabinet confirmations in January?,0.6067017316818237,0.033,2025-01-17T00:15:02Z,0xc14b62b33f01bfbca073994c18d78e935d6d088b99c141901894b18c05e7fc02,2025-01-31T00:00:00Z
The Five: Trumps AG pick smacks down Adam Schiff,https://www.youtube.com/watch?v=NXZ-0lrHqb4,Nine Trump Cabinet confirmations in January?,0.600167989730835,0.16,2025-01-17T00:15:02Z,0x76d66699ededf2a25ed5633bf892c30b648603e3c2c6cf09b1b98d49cd0711a8,2025-01-31T00:00:00Z
'This is just wrong': Michelle Obama under fire for skipping Trump inauguration,https://www.youtube.com/watch?v=xTtuMEbvXNw,Will Michelle Obama attend presidential inauguration?,0.7201952338218689,0.019,2025-01-16T22:45:03Z,0xe6857c448780d91ff1b6ea300619daaa87b69ffc3b454730dbb54d8a3911dffa,2025-01-20T00:00:00Z
Laura Ingraham: This reminds us of why the Democrats lost in 2024,https://www.youtube.com/watch?v=-xPAppRunbA,Pam Bondi confirmed as Attorney General?,0.7199738025665283,0.9775,2025-01-16T20:30:00Z,0x2185790aaea88bc8005dabd3540e8cc18c4e491e27ca3e7aa245f740c1761413,2025-06-30T00:00:00Z
Laura Ingraham: This reminds us of why the Democrats lost in 2024,https://www.youtube.com/watch?v=-xPAppRunbA,Will Pam Bondi be Trump's Attorney General?,0.6495096683502197,0.9655,2025-01-16T20:30:00Z,0xd6bc7b4a6fc7ac7b053362dbee482ce4123dcc453a486ab40d58e3a7247c46dd,2025-06-30T00:00:00Z
Gov. DeSantis announces who will fill Rubio's Senate seat,https://www.youtube.com/watch?v=sHyM3jMJaTU,Marco Rubio confirmed as Secretary of State?,0.6492162942886353,0.978,2025-01-16T16:02:15Z,0x3b1121fddcadbd2b8bb2c96bf815a5303b72b8f90fa3145140ab607cec232fae,2025-06-30T00:00:00Z
"Fox News Highlights - Jan. 15, 2025",https://www.youtube.com/watch?v=9KCG_oHXNqw,Pam Bondi confirmed as Attorney General?,0.6875989437103271,0.9775,2025-01-16T12:00:17Z,0x2185790aaea88bc8005dabd3540e8cc18c4e491e27ca3e7aa245f740c1761413,2025-06-30T00:00:00Z
"Fox News Highlights - Jan. 15, 2025",https://www.youtube.com/watch?v=9KCG_oHXNqw,Will Pam Bondi be Trump's Attorney General?,0.650458574295044,0.9655,2025-01-16T12:00:17Z,0xd6bc7b4a6fc7ac7b053362dbee482ce4123dcc453a486ab40d58e3a7247c46dd,2025-06-30T00:00:00Z
Sen. Mike Lee: Adam Schiff's 'tricks' won't work anymore,https://www.youtube.com/watch?v=bP7flHNXCOQ,Will Mike Lee be Trump's Attorney General?,0.6121835708618164,0.002,2025-01-16T06:00:18Z,0x1fb50f6598d735f13cbb118809aff50cf0794768f52a01de0cf62813d781fd12,2025-06-30T00:00:00Z
"Pam Bondi 'knocking this out of the park,' says legal analyst",https://www.youtube.com/watch?v=kBOXMJUWPlo,Pam Bondi confirmed as Attorney General?,0.6828102469444275,0.969,2025-01-15T22:15:02Z,0x2185790aaea88bc8005dabd3540e8cc18c4e491e27ca3e7aa245f740c1761413,2025-06-30T00:00:00Z
"Pam Bondi 'knocking this out of the park,' says legal analyst",https://www.youtube.com/watch?v=kBOXMJUWPlo,Will Pam Bondi be Trump's Attorney General?,0.6301918029785156,0.966,2025-01-15T22:15:02Z,0xd6bc7b4a6fc7ac7b053362dbee482ce4123dcc453a486ab40d58e3a7247c46dd,2025-06-30T00:00:00Z
Lawrence Jones: The Dems werent prepared for these answers,https://www.youtube.com/watch?v=6f_paxgBnoA,One Trump Cabinet confirmation in January?,0.6138385534286499,0.0155,2025-01-15T20:45:00Z,0xe78d55cd1e092efd6185dffa9bb51b5c45072ac1e48a9e0079ee324b8966ab32,2025-01-31T00:00:00Z
Lawrence Jones: The Dems werent prepared for these answers,https://www.youtube.com/watch?v=6f_paxgBnoA,Seven Trump Cabinet confirmations in January?,0.6081721186637878,0.135,2025-01-15T20:45:00Z,0x134213c6a2c381fbef5a35cebe9bc28fddf970a69f797bddc461238ac0e45678,2025-01-31T00:00:00Z
Lawrence Jones: The Dems werent prepared for these answers,https://www.youtube.com/watch?v=6f_paxgBnoA,Four Trump Cabinet confirmations in January?,0.6061336398124695,0.05,2025-01-15T20:45:00Z,0x38b5e1b74c0ee2617b9ad20aab72d54525a613c311d07deb90c654444192b7a8,2025-01-31T00:00:00Z
Lawrence Jones: The Dems werent prepared for these answers,https://www.youtube.com/watch?v=6f_paxgBnoA,Five Trump Cabinet confirmations in January?,0.6019506454467773,0.145,2025-01-15T20:45:00Z,0xe47b6bbb4abb6c8676837c05da09eb5af684f59fe17547653a9ce5d528b7d7af,2025-01-31T00:00:00Z
Lawrence Jones: The Dems werent prepared for these answers,https://www.youtube.com/watch?v=6f_paxgBnoA,Three Trump Cabinet confirmations in January?,0.6017627716064453,0.0355,2025-01-15T20:45:00Z,0xc14b62b33f01bfbca073994c18d78e935d6d088b99c141901894b18c05e7fc02,2025-01-31T00:00:00Z
Lawrence Jones: The Dems werent prepared for these answers,https://www.youtube.com/watch?v=6f_paxgBnoA,Two Trump Cabinet confirmations in January?,0.6009640693664551,0.0165,2025-01-15T20:45:00Z,0xe058affd90ee42917745a0fc12c4938b290833b2bf3f2af4c41712be6c30d23f,2025-01-31T00:00:00Z
Lawrence Jones: The Dems werent prepared for these answers,https://www.youtube.com/watch?v=6f_paxgBnoA,Nine Trump Cabinet confirmations in January?,0.6004449725151062,0.13,2025-01-15T20:45:00Z,0x76d66699ededf2a25ed5633bf892c30b648603e3c2c6cf09b1b98d49cd0711a8,2025-01-31T00:00:00Z
Newt Gingrich: Michelle Obama represents the wing of the party that rejects reality,https://www.youtube.com/watch?v=aket0a6ELeo,Will Michelle Obama attend presidential inauguration?,0.7075855135917664,0.0185,2025-01-15T09:30:03Z,0xe6857c448780d91ff1b6ea300619daaa87b69ffc3b454730dbb54d8a3911dffa,2025-01-20T00:00:00Z
Newt Gingrich: Michelle Obama represents the wing of the party that rejects reality,https://www.youtube.com/watch?v=aket0a6ELeo,Will Kamala Harris attend presidential inauguration?,0.7037025690078735,0.985,2025-01-15T09:30:03Z,0x0aa3380a7d5f6eb7a8b55057776c69b62eaad836131584566060a37fb091ed50,2025-01-20T00:00:00Z
Newt Gingrich: Michelle Obama represents the wing of the party that rejects reality,https://www.youtube.com/watch?v=aket0a6ELeo,Will Hillary Clinton attend presidential inauguration?,0.6083012223243713,0.977,2025-01-15T09:30:03Z,0x3c9713d76e1f3c3d5b87bd781bbaa821edd74ce6d63132ac967a0a9e2179708b,2025-01-20T00:00:00Z
Newt Gingrich: Michelle Obama represents the wing of the party that rejects reality,https://www.youtube.com/watch?v=aket0a6ELeo,Will Nancy Pelosi attend presidential inauguration?,0.6060354709625244,0.77,2025-01-15T09:30:03Z,0x181de70fe4859c45454c24958e6929b1c28419b374b70f8f62d98209266ae82f,2025-01-20T00:00:00Z
Sean Hannity: The very first confirmation hearing of the new Trump era is in the books,https://www.youtube.com/watch?v=mLWzZ-eEUAY,Pete Hegseth confirmed as Secretary of Defense?,0.6604892015457153,0.885,2025-01-15T03:45:04Z,0x3b40221adf21a481d1eb3c84bd52e828384fe2558a9889afa86068874f84f7b8,2025-06-30T00:00:00Z
Sean Hannity: The very first confirmation hearing of the new Trump era is in the books,https://www.youtube.com/watch?v=mLWzZ-eEUAY,Will Mitch McConnell vote to confirm Pete Hegseth as Secretary of Defense?,0.6560249328613281,0.815,2025-01-15T03:45:04Z,0xcc1a296266eced64ca183366a1839a3432ac20cfe9f7dc5b91c96cda75bb00c7,2025-12-31T00:00:00Z
Sean Hannity: The very first confirmation hearing of the new Trump era is in the books,https://www.youtube.com/watch?v=mLWzZ-eEUAY,Will Pete Hegseth be Trump's Defense Secretary?,0.6505554914474487,0.88,2025-01-15T03:45:04Z,0x2a86b3971f01557db0954e47e83c29013333e3422e3e9b4716c136823f24f7ce,2025-06-30T00:00:00Z
Sean Hannity: The very first confirmation hearing of the new Trump era is in the books,https://www.youtube.com/watch?v=mLWzZ-eEUAY,Will Susan Collins vote to confirm Pete Hegseth as Secretary of Defense?,0.6142948269844055,0.495,2025-01-15T03:45:04Z,0x6135c07e28619bbea53f377ec40b68b7ad68c639eee779bbd79912cd118c4348,2025-12-31T00:00:00Z
Sean Hannity: The very first confirmation hearing of the new Trump era is in the books,https://www.youtube.com/watch?v=mLWzZ-eEUAY,Will John Fetterman vote to confirm Pete Hegseth as Secretary of Defense?,0.6058329939842224,0.35,2025-01-15T03:45:04Z,0x44635f9ef0aae16a96a3be2c9af28c9afa3ec128a43731e627fe3c33fe042b16,2025-12-31T00:00:00Z
Jesse Watters: Dems underestimated Hegseth,https://www.youtube.com/watch?v=W7j7TCJ1h-s,Pete Hegseth confirmed as Secretary of Defense?,0.7159324884414673,0.885,2025-01-15T02:15:01Z,0x3b40221adf21a481d1eb3c84bd52e828384fe2558a9889afa86068874f84f7b8,2025-06-30T00:00:00Z
Jesse Watters: Dems underestimated Hegseth,https://www.youtube.com/watch?v=W7j7TCJ1h-s,Will Pete Hegseth be Trump's Defense Secretary?,0.6438508033752441,0.88,2025-01-15T02:15:01Z,0x2a86b3971f01557db0954e47e83c29013333e3422e3e9b4716c136823f24f7ce,2025-06-30T00:00:00Z
Jesse Watters: Dems underestimated Hegseth,https://www.youtube.com/watch?v=W7j7TCJ1h-s,Will John Curtis vote to confirm Pete Hegseth as Secretary of Defense?,0.626848042011261,0.695,2025-01-15T02:15:01Z,0xf31374ec61f8ef418e52c71dd8007bd41d0a88105962101f8644e501dc271d73,2025-12-31T00:00:00Z
Jesse Watters: Dems underestimated Hegseth,https://www.youtube.com/watch?v=W7j7TCJ1h-s,Will Susan Collins vote to confirm Pete Hegseth as Secretary of Defense?,0.6132447719573975,0.495,2025-01-15T02:15:01Z,0x6135c07e28619bbea53f377ec40b68b7ad68c639eee779bbd79912cd118c4348,2025-12-31T00:00:00Z
Jesse Watters: Dems underestimated Hegseth,https://www.youtube.com/watch?v=W7j7TCJ1h-s,Will Mitch McConnell vote to confirm Pete Hegseth as Secretary of Defense?,0.6103775501251221,0.815,2025-01-15T02:15:01Z,0xcc1a296266eced64ca183366a1839a3432ac20cfe9f7dc5b91c96cda75bb00c7,2025-12-31T00:00:00Z
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Pete Hegseth confirmed as Secretary of Defense?,0.7345134615898132,0.885,2025-01-15T01:30:12Z,0x3b40221adf21a481d1eb3c84bd52e828384fe2558a9889afa86068874f84f7b8,2025-06-30T00:00:00Z
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will Pete Hegseth be Trump's Defense Secretary?,0.7203752994537354,0.88,2025-01-15T01:30:12Z,0x2a86b3971f01557db0954e47e83c29013333e3422e3e9b4716c136823f24f7ce,2025-06-30T00:00:00Z
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will John Fetterman vote to confirm Pete Hegseth as Secretary of Defense?,0.6953389048576355,0.35,2025-01-15T01:30:12Z,0x44635f9ef0aae16a96a3be2c9af28c9afa3ec128a43731e627fe3c33fe042b16,2025-12-31T00:00:00Z
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will Mitch McConnell vote to confirm Pete Hegseth as Secretary of Defense?,0.6854082345962524,0.815,2025-01-15T01:30:12Z,0xcc1a296266eced64ca183366a1839a3432ac20cfe9f7dc5b91c96cda75bb00c7,2025-12-31T00:00:00Z
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will Susan Collins vote to confirm Pete Hegseth as Secretary of Defense?,0.6840834021568298,0.495,2025-01-15T01:30:12Z,0x6135c07e28619bbea53f377ec40b68b7ad68c639eee779bbd79912cd118c4348,2025-12-31T00:00:00Z
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will John Curtis vote to confirm Pete Hegseth as Secretary of Defense?,0.6764353513717651,0.695,2025-01-15T01:30:12Z,0xf31374ec61f8ef418e52c71dd8007bd41d0a88105962101f8644e501dc271d73,2025-12-31T00:00:00Z
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will Lisa Murkowski vote to confirm Pete Hegseth as Secretary of Defense?,0.6478921175003052,0.385,2025-01-15T01:30:12Z,0xc1f15536e0b1201bd3c56ea42465b654a8d94e991563df90597741078a7a7299,2025-12-31T00:00:00Z
'Nailed it': GOP senator believes Hegseth 'without question' will be the next SecDef,https://www.youtube.com/watch?v=FlVVen5w7Gc,Will Mike Rogers be Trump's Defense Secretary?,0.6095870733261108,0.005,2025-01-15T01:30:12Z,0x94d83f366fac7e14296da8533d8492d3162d8d5cc8d4c2c6e0d34050aeb0c491,2025-06-30T00:00:00Z
