title,url,matching_questions,similarity
Fired FAA employee who was working on missile defense says Americans should be scared,https://www.youtube.com/watch?v=SWzW0L5VkIA,Will Andrew Bailey be Trump's FBI director?,0.40472614765167236
Zelensky pushes back on Trump's unfounded claims,https://www.youtube.com/watch?v=2DydV7oPSnA,Will Trump sanction Russia before March?,0.43909817934036255
'Elon Musk is clearly running the show': Bernie Sanders on DOGE leadership,https://www.youtube.com/watch?v=AvR8E2i-FfM,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.40690529346466064
'Elon Musk is clearly running the show': Bernie Sanders on DOGE leadership,https://www.youtube.com/watch?v=AvR8E2i-FfM,"Will Trump and Elon say ""TikTok"" during their Feb 18 interview?",0.4013988971710205
"Trump falsely blames Ukraine for starting war with Russia, echoing Putin's talking point",https://www.youtube.com/watch?v=lH1bemnt1eY,Will Trump sanction Russia before March?,0.44059568643569946
"Zelensky postpones trip to Saudi Arabia amid US, Russia talks",https://www.youtube.com/watch?v=gLFDvU44B-s,"Will Trump and Elon say ""Saudi Arabia"" during their Feb 18 interview?",0.44327211380004883
Harry Enten looks at shifting American support for Ukraine,https://www.youtube.com/watch?v=c5qvMkyoazA,"Will Trump and Elon say ""Saudi Arabia"" during their Feb 18 interview?",0.44068750739097595
Harry Enten looks at shifting American support for Ukraine,https://www.youtube.com/watch?v=c5qvMkyoazA,Will Trump sanction Russia before March?,0.4303489625453949
Russia expert on 'most important' issue for US to raise during talks with Russia,https://www.youtube.com/watch?v=VRHTOu2tzIo,Will Trump sanction Russia before March?,0.4621894359588623
Russia expert on 'most important' issue for US to raise during talks with Russia,https://www.youtube.com/watch?v=VRHTOu2tzIo,"Will Trump and Elon say ""Saudi Arabia"" during their Feb 18 interview?",0.43648165464401245
Zelensky says he told Trump Putin is afraid of him,https://www.youtube.com/watch?v=3m5XA62ur1Y,"Will Trump and Elon say ""Saudi Arabia"" during their Feb 18 interview?",0.539129912853241
Zelensky says he told Trump Putin is afraid of him,https://www.youtube.com/watch?v=3m5XA62ur1Y,Will Trump sanction Russia before March?,0.44776350259780884
Ukraine says Russia drone attack hit Chernobyl nuclear plant,https://www.youtube.com/watch?v=-rgzYO2kLgw,Will Trump sanction Russia before March?,0.4187679886817932
Mitch McConnell explains why he voted against RFK Jr.'s nomination,https://www.youtube.com/watch?v=AFahxcFtqjE,Bernie Sanders votes to confirm RFK Jr?,0.631111741065979
Ex-Trump Aide: White House denying media access wokeism on the right,https://www.youtube.com/watch?v=OWKWtCPJD9w,Will Trump list the Gulf Cartel as a terrorist organization before April?,0.4747130274772644
Retired ambassador reacts to Musk's promises of transparency at the Oval Office,https://www.youtube.com/watch?v=umewGNBw-ME,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.5042864084243774
Retired ambassador reacts to Musk's promises of transparency at the Oval Office,https://www.youtube.com/watch?v=umewGNBw-ME,Elon Musk out as Head of DOGE before July?,0.4864930510520935
Canada's Freeland vows to target Trump constituencies with retaliatory tariffs,https://www.youtube.com/watch?v=jtSyb099ovE,Trump tariffs on Canada in effect by May 1?,0.6638869047164917
Canada's Freeland vows to target Trump constituencies with retaliatory tariffs,https://www.youtube.com/watch?v=jtSyb099ovE,Will Trump remove tariff on Canada before March?,0.6444602012634277
Canada's Freeland vows to target Trump constituencies with retaliatory tariffs,https://www.youtube.com/watch?v=jtSyb099ovE,Will Trump say 'Canada' during the 2025 State of the Union?,0.5339506268501282
Canada's Freeland vows to target Trump constituencies with retaliatory tariffs,https://www.youtube.com/watch?v=jtSyb099ovE,Will Trump increase tariffs on China before May?,0.514617383480072
Canada's Freeland vows to target Trump constituencies with retaliatory tariffs,https://www.youtube.com/watch?v=jtSyb099ovE,Will Trump remove tariff on China before March?,0.508887529373169
Canada's Freeland vows to target Trump constituencies with retaliatory tariffs,https://www.youtube.com/watch?v=jtSyb099ovE,Will Trump say 'tariff' 5+ times times during the 2025 State of the Union?,0.47010916471481323
Canada's Freeland vows to target Trump constituencies with retaliatory tariffs,https://www.youtube.com/watch?v=jtSyb099ovE,Trump tariffs on Mexico in effect by May 1?,0.4651859402656555
Canada's Freeland vows to target Trump constituencies with retaliatory tariffs,https://www.youtube.com/watch?v=jtSyb099ovE,Will Trump remove tariff on Mexico before March?,0.4575049877166748
Canada's Freeland vows to target Trump constituencies with retaliatory tariffs,https://www.youtube.com/watch?v=jtSyb099ovE,Will Trump impose tariffs on Taiwan before March?,0.4517475962638855
Canada's Freeland vows to target Trump constituencies with retaliatory tariffs,https://www.youtube.com/watch?v=jtSyb099ovE,25% steel tariff in effect before May?,0.4105709195137024
Ex-Treasury secretary sounds the alarm about DOGE,https://www.youtube.com/watch?v=lQIWvWr3Y3U,Will Brian Blase be Trump's HHS Secretary?,0.42223259806632996
Ex-Treasury secretary sounds the alarm about DOGE,https://www.youtube.com/watch?v=lQIWvWr3Y3U,Will Paul Mango be Trump's HHS Secretary?,0.42190274596214294
Ex-Treasury secretary sounds the alarm about DOGE,https://www.youtube.com/watch?v=lQIWvWr3Y3U,Will Trump sue AOC before March?,0.4098151922225952
Ex-Treasury secretary sounds the alarm about DOGE,https://www.youtube.com/watch?v=lQIWvWr3Y3U,Will Joe Grogan be Trump's HHS Secretary?,0.4078167676925659
What may happen next if Trump defies federal judge's order,https://www.youtube.com/watch?v=BppzWJtnxHY,Will Trump issue an executive order on February 11?,0.47705647349357605
What may happen next if Trump defies federal judge's order,https://www.youtube.com/watch?v=BppzWJtnxHY,Will Trump sue AOC before March?,0.4509176015853882
What you need to know about Hamas postponing hostage release,https://www.youtube.com/watch?v=VbywLDNuFZ4,Will Trump sanction Russia before March?,0.42589372396469116
What you need to know about Hamas postponing hostage release,https://www.youtube.com/watch?v=VbywLDNuFZ4,Will Trump list Los Zetas as a terrorist organization before April?,0.40994545817375183
What you need to know about Hamas postponing hostage release,https://www.youtube.com/watch?v=VbywLDNuFZ4,Will Trump list the Tren de Aragua as a terrorist organization before April?,0.40048086643218994
Former DOGE caucus member on biggest concern about the organization,https://www.youtube.com/watch?v=x8LTBHyKWwI,Will Lisa Murkowski  vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,0.4476667642593384
Former DOGE caucus member on biggest concern about the organization,https://www.youtube.com/watch?v=x8LTBHyKWwI,Elon Musk out as Head of DOGE before July?,0.4394803047180176
Former DOGE caucus member on biggest concern about the organization,https://www.youtube.com/watch?v=x8LTBHyKWwI,Will Cynthia Lummis vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,0.4241231083869934
Former DOGE caucus member on biggest concern about the organization,https://www.youtube.com/watch?v=x8LTBHyKWwI,Will Bill Cassidy vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,0.4108584523200989
Zakaria warns there's a real cost to Trump's head-spinning moves,https://www.youtube.com/watch?v=P1re1D6Nz58,Trump tariffs on Canada in effect by May 1?,0.6266050338745117
Zakaria warns there's a real cost to Trump's head-spinning moves,https://www.youtube.com/watch?v=P1re1D6Nz58,Trump tariffs on Mexico in effect by May 1?,0.5982203483581543
Zakaria warns there's a real cost to Trump's head-spinning moves,https://www.youtube.com/watch?v=P1re1D6Nz58,Will Trump remove tariff on Canada before March?,0.5654594898223877
Zakaria warns there's a real cost to Trump's head-spinning moves,https://www.youtube.com/watch?v=P1re1D6Nz58,Will Trump remove tariff on Mexico before March?,0.5492626428604126
Zakaria warns there's a real cost to Trump's head-spinning moves,https://www.youtube.com/watch?v=P1re1D6Nz58,Will Trump remove tariff on China before March?,0.4927396774291992
Zakaria warns there's a real cost to Trump's head-spinning moves,https://www.youtube.com/watch?v=P1re1D6Nz58,Will Trump impose tariffs on Taiwan before March?,0.47669655084609985
Zakaria warns there's a real cost to Trump's head-spinning moves,https://www.youtube.com/watch?v=P1re1D6Nz58,Will Trump increase tariffs on China before May?,0.45652398467063904
Zakaria warns there's a real cost to Trump's head-spinning moves,https://www.youtube.com/watch?v=P1re1D6Nz58,Will Trump say 'tariff' 5+ times times during the 2025 State of the Union?,0.4540119469165802
Zakaria warns there's a real cost to Trump's head-spinning moves,https://www.youtube.com/watch?v=P1re1D6Nz58,Will Trump halt NYC congestion pricing before April?,0.4244979918003082
Zakaria warns there's a real cost to Trump's head-spinning moves,https://www.youtube.com/watch?v=P1re1D6Nz58,Will Trump say 'Canada' during the 2025 State of the Union?,0.41676440834999084
Zakaria warns there's a real cost to Trump's head-spinning moves,https://www.youtube.com/watch?v=P1re1D6Nz58,Trump negative approval before April?,0.400873064994812
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Ezra Cohen-Watnick be Trump’s Director of National Intelligence?,0.52982097864151
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Douglas Macgregor be Trump’s Director of National Intelligence?,0.528647780418396
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Ken Paxton be Trump's FBI director?,0.5227178335189819
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Ric Grenell be Trump’s Director of National Intelligence?,0.5088556408882141
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Joe Grogan be Trump's HHS Secretary?,0.5017324090003967
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Chris Stewart be Trump’s Director of National Intelligence?,0.49678468704223633
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Mike Rogers be Trump's FBI director?,0.4961400032043457
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Tulsi Gabbard be Trump’s Director of National Intelligence?,0.4921679198741913
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Brian Blase be Trump's HHS Secretary?,0.49181532859802246
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Ben Carson be Trump's HHS Secretary?,0.48050516843795776
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Michael Flynn be Trump’s Director of National Intelligence?,0.47660136222839355
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Andrew Bailey be Trump's FBI director?,0.47510826587677
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Devin Nunes be Trump’s Director of National Intelligence?,0.46656477451324463
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Robert O'Brien be Trump’s Director of National Intelligence?,0.46316707134246826
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will John Fetterman vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,0.46068647503852844
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Eric Hargan be Trump's HHS Secretary?,0.4495260715484619
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Tulsi Gabbard confirmed as Director of National Intelligence?,0.4398097097873688
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Joni Ernst vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,0.43804410099983215
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Kash Patel be Trump's FBI director?,0.42719966173171997
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Stephen Miller be Trump’s Director of National Intelligence?,0.42708656191825867
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Elon Musk out as Head of DOGE before July?,0.4105444848537445
"Who is working for DOGE? They have impressive tech resumes, but lack government experience",https://www.youtube.com/watch?v=cyHkjfAa2v4,Will Paul Mango be Trump's HHS Secretary?,0.4055047035217285
Trump's Gaza fantasy flirts with madman theory,https://www.youtube.com/watch?v=fjjoi_kuJxE,"Will Donald Trump say ""Gaza"" during Super Bowl pregame interview?",0.4608704447746277
Trump's Gaza fantasy flirts with madman theory,https://www.youtube.com/watch?v=fjjoi_kuJxE,Will Trump list the Tren de Aragua as a terrorist organization before April?,0.40656575560569763
Trump appoints himself as Kennedy Center chair,https://www.youtube.com/watch?v=er5iFqVxKmw,Evidence released proving JFK was assassinated by a foreign government by Feb 10?,0.4217645525932312
Reporter asks Trump what he thinks about Musk being on Time's cover,https://www.youtube.com/watch?v=1Soqnn-yNH0,"Will Donald Trump say ""Elon"" or ""Musk"" during Super Bowl pregame interview?",0.5568640232086182
Reporter asks Trump what he thinks about Musk being on Time's cover,https://www.youtube.com/watch?v=1Soqnn-yNH0,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.5394508838653564
Reporter asks Trump what he thinks about Musk being on Time's cover,https://www.youtube.com/watch?v=1Soqnn-yNH0,Elon Musk out as Head of DOGE before July?,0.48966455459594727
Reporter asks Trump what he thinks about Musk being on Time's cover,https://www.youtube.com/watch?v=1Soqnn-yNH0,Will Joe Grogan be Trump's HHS Secretary?,0.4232071042060852
Reporter asks Trump what he thinks about Musk being on Time's cover,https://www.youtube.com/watch?v=1Soqnn-yNH0,Will Ezra Cohen-Watnick be Trump’s Director of National Intelligence?,0.4130866527557373
Reporter asks Trump what he thinks about Musk being on Time's cover,https://www.youtube.com/watch?v=1Soqnn-yNH0,Will Trump meet with Volodymyr Zelenskyy in his first 100 days?,0.4120467007160187
Reporter asks Trump what he thinks about Musk being on Time's cover,https://www.youtube.com/watch?v=1Soqnn-yNH0,"Will Donald Trump say ""Putin"" during Super Bowl pregame interview?",0.40981465578079224
FBI agent writes anonymous letter warning Americans,https://www.youtube.com/watch?v=0QdzJXwOSmQ,Will Andrew Bailey be Trump's FBI director?,0.4710248112678528
FBI agent writes anonymous letter warning Americans,https://www.youtube.com/watch?v=0QdzJXwOSmQ,Kash Patel confirmed as Director of the FBI?,0.42472076416015625
FBI agent writes anonymous letter warning Americans,https://www.youtube.com/watch?v=0QdzJXwOSmQ,Will Mike Rogers be Trump's FBI director?,0.42140427231788635
'I think he was somewhat embarrassed': David Sanger says Trump waffling on Gaza plan,https://www.youtube.com/watch?v=0wkiPx5BeAg,"Will Donald Trump say ""Gaza"" during Super Bowl pregame interview?",0.5208820104598999
'I think he was somewhat embarrassed': David Sanger says Trump waffling on Gaza plan,https://www.youtube.com/watch?v=0wkiPx5BeAg,"Will Donald Trump say ""Israel"" during Super Bowl pregame interview?",0.46631693840026855
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will fewer than 50k federal employees accept the buyout?,0.7428732514381409
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 50-100k federal employees accept the buyout?,0.7325835227966309
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 500k or more federal employees accept the buyout?,0.7201622724533081
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 250-300k federal employees accept the buyout?,0.7170184850692749
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 300-350k federal employees accept the buyout?,0.7159118056297302
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 150-200k federal employees accept the buyout?,0.7157835960388184
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 200-250k federal employees accept the buyout?,0.7151729464530945
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 100-150k federal employees accept the buyout?,0.7135013937950134
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 350-400k federal employees accept the buyout?,0.7128656506538391
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 450-500k federal employees accept the buyout?,0.7119308710098267
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,Will 400-450k federal employees accept the buyout?,0.7054567337036133
Honig: Trump using same theory with federal workers that he used to 'stiff' real estate contractors,https://www.youtube.com/watch?v=R44rizaY7xQ,New Trump tariffs by Friday?,0.43041956424713135
Jake Tapper warns CBS' corporate owner against settling Trump's lawsuit against 60 Minutes',https://www.youtube.com/watch?v=WcFexAO74LQ,Will Trump Media invest in $TRUMP before March?,0.401675820350647
It's a prescription for another October 7': Bolton reacts to Trump's alleged plans for Gaza,https://www.youtube.com/watch?v=laTx4seYpwU,Will Trump issue an executive order on February 4?,0.5172570943832397
It's a prescription for another October 7': Bolton reacts to Trump's alleged plans for Gaza,https://www.youtube.com/watch?v=laTx4seYpwU,Will Trump issue an executive order on February 8?,0.5003350973129272
It's a prescription for another October 7': Bolton reacts to Trump's alleged plans for Gaza,https://www.youtube.com/watch?v=laTx4seYpwU,Will Trump issue an executive order on February 7?,0.49453702569007874
It's a prescription for another October 7': Bolton reacts to Trump's alleged plans for Gaza,https://www.youtube.com/watch?v=laTx4seYpwU,Will Trump issue an executive order on February 9?,0.4892502427101135
It's a prescription for another October 7': Bolton reacts to Trump's alleged plans for Gaza,https://www.youtube.com/watch?v=laTx4seYpwU,Will Trump issue an executive order on February 10?,0.4858439862728119
It's a prescription for another October 7': Bolton reacts to Trump's alleged plans for Gaza,https://www.youtube.com/watch?v=laTx4seYpwU,Trump executive order cutting Department of Education by Friday?,0.4714811444282532
It's a prescription for another October 7': Bolton reacts to Trump's alleged plans for Gaza,https://www.youtube.com/watch?v=laTx4seYpwU,Will Trump issue an executive order on Day 11?,0.46813446283340454
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will 50-100k federal employees accept the buyout?,0.5902261137962341
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will 150-200k federal employees accept the buyout?,0.5875312089920044
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will 100-150k federal employees accept the buyout?,0.5832592248916626
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will 200-250k federal employees accept the buyout?,0.583169162273407
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will fewer than 50k federal employees accept the buyout?,0.5812458992004395
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will 350-400k federal employees accept the buyout?,0.5796864628791809
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will 300-350k federal employees accept the buyout?,0.5743566155433655
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will 450-500k federal employees accept the buyout?,0.572611927986145
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will 400-450k federal employees accept the buyout?,0.5717412233352661
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will 250-300k federal employees accept the buyout?,0.569459080696106
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will 500k or more federal employees accept the buyout?,0.5677459239959717
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will Trump issue an executive order on February 6?,0.493021160364151
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will Trump issue an executive order on February 4?,0.48622629046440125
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will Trump issue an executive order on Day 11?,0.4711110591888428
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Will courts block Trump's tariffs by Friday?,0.4232940375804901
Judge pauses Trump's buyout' offer to federal workers,https://www.youtube.com/watch?v=_WVZkSiGGDQ,Trump executive order cutting Department of Education by Friday?,0.4223761558532715
Gov. Newsom describes hour-long meeting with Trump,https://www.youtube.com/watch?v=AGyWUSoMZvM,Will Brian Blase be Trump's HHS Secretary?,0.4283028244972229
Gov. Newsom describes hour-long meeting with Trump,https://www.youtube.com/watch?v=AGyWUSoMZvM,Will Trump sue AOC before March?,0.40744519233703613
Video shows Marco Rubio arguing how important foreign aid was to US security,https://www.youtube.com/watch?v=7Iyre-qTsds,Will Stephen Miller be Trump’s Director of National Intelligence?,0.45158272981643677
Video shows Marco Rubio arguing how important foreign aid was to US security,https://www.youtube.com/watch?v=7Iyre-qTsds,Will Douglas Macgregor be Trump’s Director of National Intelligence?,0.44062894582748413
Video shows Marco Rubio arguing how important foreign aid was to US security,https://www.youtube.com/watch?v=7Iyre-qTsds,Will Michael Flynn be Trump’s Director of National Intelligence?,0.4361434578895569
Video shows Marco Rubio arguing how important foreign aid was to US security,https://www.youtube.com/watch?v=7Iyre-qTsds,Will Robert O'Brien be Trump’s Director of National Intelligence?,0.4360121190547943
Video shows Marco Rubio arguing how important foreign aid was to US security,https://www.youtube.com/watch?v=7Iyre-qTsds,Will Chris Stewart be Trump’s Director of National Intelligence?,0.4292285740375519
Video shows Marco Rubio arguing how important foreign aid was to US security,https://www.youtube.com/watch?v=7Iyre-qTsds,Will Devin Nunes be Trump’s Director of National Intelligence?,0.41315966844558716
Video shows Marco Rubio arguing how important foreign aid was to US security,https://www.youtube.com/watch?v=7Iyre-qTsds,Will Trump list the Tren de Aragua as a terrorist organization before April?,0.4029337763786316
See where migrant workers live after working miles from Mar-a-lago,https://www.youtube.com/watch?v=IwYCe3ChqVw,Will Trump remove tariff on Mexico before March?,0.4361971616744995
See where migrant workers live after working miles from Mar-a-lago,https://www.youtube.com/watch?v=IwYCe3ChqVw,Trump tariffs on Mexico in effect by May 1?,0.4237784445285797
Hear what voters who didn't vote for Harris because of Gaza are saying now,https://www.youtube.com/watch?v=6sIanzx6ba8,"Will Donald Trump say ""Gaza"" during Super Bowl pregame interview?",0.44256195425987244
Hear what voters who didn't vote for Harris because of Gaza are saying now,https://www.youtube.com/watch?v=6sIanzx6ba8,"Will Donald Trump say ""Israel"" during Super Bowl pregame interview?",0.406318724155426
Intel experts alarmed over unclassified CIA email to the White House,https://www.youtube.com/watch?v=JN_b8_Wc_4I,Will Michael Flynn be Trump’s Director of National Intelligence?,0.452428936958313
Intel experts alarmed over unclassified CIA email to the White House,https://www.youtube.com/watch?v=JN_b8_Wc_4I,Trump executive order cutting Department of Education by Friday?,0.42063063383102417
Intel experts alarmed over unclassified CIA email to the White House,https://www.youtube.com/watch?v=JN_b8_Wc_4I,Will Devin Nunes be Trump’s Director of National Intelligence?,0.41548627614974976
Intel experts alarmed over unclassified CIA email to the White House,https://www.youtube.com/watch?v=JN_b8_Wc_4I,Will Mike Rogers be Trump's FBI director?,0.4104500412940979
Intel experts alarmed over unclassified CIA email to the White House,https://www.youtube.com/watch?v=JN_b8_Wc_4I,Will Robert O'Brien be Trump’s Director of National Intelligence?,0.4023321270942688
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Elon Musk be a member of the Trump administration?,0.7715675234794617
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Elon Musk out as Head of DOGE before July?,0.5934168100357056
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Trump say 'Elon' or 'Musk' during the 2025 State of the Union?,0.584419310092926
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,"Will Donald Trump say ""Elon"" or ""Musk"" during Super Bowl pregame interview?",0.5343748331069946
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Kash Patel be Trump's FBI director?,0.46667107939720154
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Chris Stewart be Trump’s Director of National Intelligence?,0.465814471244812
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will RFK Jr. be Trump's HHS Secretary?,0.4645327627658844
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Tulsi Gabbard be Trump’s Director of National Intelligence?,0.46325135231018066
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Joe Grogan be Trump's HHS Secretary?,0.4413466155529022
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Robert O'Brien be Trump’s Director of National Intelligence?,0.43831852078437805
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Ezra Cohen-Watnick be Trump’s Director of National Intelligence?,0.4374353885650635
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Ric Grenell be Trump’s Director of National Intelligence?,0.43626636266708374
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Paul Mango be Trump's HHS Secretary?,0.42780590057373047
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Douglas Macgregor be Trump’s Director of National Intelligence?,0.4270244240760803
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Mike Rogers be Trump's FBI director?,0.42643022537231445
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Brian Blase be Trump's HHS Secretary?,0.4232638478279114
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will John Fetterman vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,0.42035701870918274
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Ken Paxton be Trump's FBI director?,0.4193037152290344
"Attorney on Musk's unlimited government access: ""Not illegal, but it's not wise""",https://www.youtube.com/watch?v=JIbOuMDJh6Y,Will Lisa Murkowski  vote to confirm Tulsi Gabbard Jr. as Director of National Intelligence?,0.4106251299381256
